,url,tag
1166,http://www.last.fm/music/Bridges,hardcore
1167,http://www.last.fm/music/Timbersound,norwegian
1168,http://www.last.fm/music/Drum+Theatre,80s
1169,http://www.last.fm/music/Isihia,folk
1170,http://www.last.fm/music/Epizod,heavy metal
1171,http://www.last.fm/music/Level+70+Elite+Tauren+Chieftain,heavy metal
1172,http://www.last.fm/music/Under%C3%98ath,post-hardcore
1173,http://www.last.fm/music/Under+Line,pop punk
1174,http://www.last.fm/music/Goresoerd,grindcore
1175,http://www.last.fm/music/Illdisposed,death metal
1176,http://www.last.fm/music/The+Zombi,death metal
1177,http://www.last.fm/music/Hateform,melodic death metal
1178,http://www.last.fm/music/Todd+Glass,comedy
1179,http://www.last.fm/music/Chisel,punk
1180,http://www.last.fm/music/Children+of+Fall,screamo
1181,http://www.last.fm/music/Dylan%2B%2526%2BRobyn%2BChaos,drum and bass
1182,http://www.last.fm/music/Chaos+of+the+heart,metalcore
1183,http://www.last.fm/music/Stretch+Arm+Strong,hardcore
1184,http://www.last.fm/music/Jeanette,pop
1185,http://www.last.fm/music/Sibel,pop
1186,http://www.last.fm/music/%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9+%D0%9A%D0%BE%D0%BB%D0%B4%D1%83%D0%BD,pop
1187,http://www.last.fm/music/Gjoko+Taneski,macedonian
1188,http://www.last.fm/music/Uberbyte,industrial
1189,http://www.last.fm/music/Malk+De+Koijn,rap
1190,http://www.last.fm/music/L.O.C.,hip-hop
1191,http://www.last.fm/music/The+Wong+Boys,electronic
1192,http://www.last.fm/music/The+Blue+Van,garage rock
1193,http://www.last.fm/music/Andru+Donalds,new age
1194,http://www.last.fm/music/Kristian+Valen,pop
1195,http://www.last.fm/music/Bloom+06,electronic
1196,http://www.last.fm/music/Beat+Factory,electronic
1197,http://www.last.fm/music/Janusz+Radek,poetry
1198,http://www.last.fm/music/Siya+Siyabend,street musicians
1199,http://www.last.fm/music/Koptu+Kervan,ethnic
1200,http://www.last.fm/music/Nekropsi,progressive rock
1201,http://www.last.fm/music/Aeoga,ritual ambient
1202,http://www.last.fm/music/Exit+in+Grey,drone ambient
1203,http://www.last.fm/music/MIGUEL+A.+RUIZ,industrial
1204,http://www.last.fm/music/Rukkanor,martial industrial
1205,http://www.last.fm/music/Brighter+Death+Now,death industrial
1206,http://www.last.fm/music/kirov+orchestra,classical
1207,http://www.last.fm/music/Raison+d%27%C4%99tre,dark ambient
1208,http://www.last.fm/music/Hideg+Roncs,ambient
1209,http://www.last.fm/music/Asmorod,dark ambient
1210,http://www.last.fm/music/Flint+Glass,dark ambient
1211,http://www.last.fm/music/Endura,dark ambient
1212,http://www.last.fm/music/Letum,dark ambient
1213,http://www.last.fm/music/%E6%84%9B%E7%8B%82%E3%81%84%E3%81%BE%E3%81%99%E3%80%82,oshare kei
1214,http://www.last.fm/music/Phaeleh,dubstep
1215,http://www.last.fm/music/Nino+Katamadze,jazz
1216,http://www.last.fm/music/EugeneKha,ambient
1217,http://www.last.fm/music/Alva%2BNoto%2B%252B%2BRyuichi%2BSakamoto%2Bwith%2BEnsemble%2BModern,modern classical
1218,http://www.last.fm/music/Arbre+Noir,ambient
1219,http://www.last.fm/music/Leniwiec,punk rock
1220,http://www.last.fm/music/Pornomotora,colombia
1221,http://www.last.fm/music/Rapazolla,axe
1222,http://www.last.fm/music/Jo%25C3%25A3o%2BNeto%2B%2526%2BFrederico,sertanejo
1223,http://www.last.fm/music/Maria+Cec%C3%ADlia+e+Rodolfo+AO+VIVO,sertanejo
1224,http://www.last.fm/music/Estudio+Base,axe
1225,http://www.last.fm/music/Jorge+e+Mateus+%28Ao+Vivo+2009%29,bad tagged
1226,http://www.last.fm/music/Belo,pagode
1227,http://www.last.fm/music/Diwali%2B%2526%2BBonde%2Bda%2BStronda,stronda rock
1228,http://www.last.fm/music/Kathleen+Battle,opera
1229,http://www.last.fm/music/Anneke%2Bvan%2BGierbergen%2B%2526%2BAgua%2Bd,alternative rock
1230,http://www.last.fm/music/Roberto+Paternostro%3A+Berlin+Radio+Symphony+Orchestra,classical
1231,http://www.last.fm/music/Anna+Jantar,polish
1232,http://www.last.fm/music/The+Motherhood,spotify
1233,http://www.last.fm/music/Hyper+vs.+the+Crystal+Method,electronic
1234,http://www.last.fm/music/Spouse,indie
1235,http://www.last.fm/music/Junya%2BNakano%252C%2BMasashi%2BHamauzu%2B%2526%2BNobuo%2BUematsu,soundtrack
1236,http://www.last.fm/music/Nature+Sound+Collection,nature sounds
1237,http://www.last.fm/music/Nature+Ambience,nature
1238,http://www.last.fm/music/Pupa,electronica
1239,http://www.last.fm/music/Lee+Holdridge,soundtrack
1240,http://www.last.fm/music/%E6%B9%AF%E5%B7%9D%E6%BD%AE%E9%9F%B3,japanese
1241,http://www.last.fm/music/Na+Fili,folk
1242,http://www.last.fm/music/Noel+Quinlan,new age
1243,http://www.last.fm/music/%E6%B5%9C%E6%B8%A6%E6%AD%A3%E5%BF%97,soundtrack
1244,http://www.last.fm/music/Nature+Sounds,nature
1245,http://www.last.fm/music/Doug+Carroll,field recording
1246,http://www.last.fm/music/Loveholic,korean
1247,http://www.last.fm/music/Chuck+Jonkey,clay in the hut
1248,http://www.last.fm/music/Harlem,garage rock
1249,http://www.last.fm/music/Goldheart+Assembly,indie
1250,http://www.last.fm/music/Umbanda,brasil
1251,http://www.last.fm/music/Rita+Ribeiro,mpb
1252,http://www.last.fm/music/D%C3%A9portivo,french
1253,http://www.last.fm/music/La+Tordue,chanson francaise
1254,http://www.last.fm/music/G%C3%A9rard+Blanchard,rock
1255,http://www.last.fm/music/Mes+Souliers+Sont+Rouges,folk
1256,http://www.last.fm/music/Les+Wriggles,chanson francaise
1257,http://www.last.fm/music/Les+Bl%C3%A9rots+de+R.A.V.E.L,french
1258,http://www.last.fm/music/Teri+Mo%C3%AFse,acoustic soul
1259,http://www.last.fm/music/Les+VRP,chanson francaise
1260,http://www.last.fm/music/The+Krewmen,psychobilly
1261,http://www.last.fm/music/Didier+Super,french
1262,http://www.last.fm/music/Chamboultou,folk
1263,http://www.last.fm/music/Allain+Leprest,france
1264,http://www.last.fm/music/Jean-Jacques+Goldman,french
1265,http://www.last.fm/music/Soldat+Louis,celtic
1266,http://www.last.fm/music/Marcel+et+son+Orchestre,ska
1267,http://www.last.fm/music/Emmy+Rossum,female vocalists
1268,http://www.last.fm/music/English%2BChamber%2BOrchestra%252FJean-Yves%2BThibaudet,soundtrack
1269,http://www.last.fm/music/Michael+Dulin,piano
1270,http://www.last.fm/music/Junichi+Masuda%2C+Go+Inchinose,video game music
1271,http://www.last.fm/music/Black+Cards,synthpop
1272,http://www.last.fm/music/Dj+Rafael+Lelis,electronic
1273,http://www.last.fm/music/Lex+Land,folk
1274,http://www.last.fm/music/Toby+Lightman,female vocalists
1275,http://www.last.fm/music/Katie+Costello,female vocalists
1276,http://www.last.fm/music/Kendall+Payne,singer-songwriter
1277,http://www.last.fm/music/Elise+Estrada,pop
1278,http://www.last.fm/music/Atrocite+feat.+Mque,minimal
1279,http://www.last.fm/music/S+and+H+Project,house
1280,http://www.last.fm/music/Axwell%2B%2526%2BDirty%2BSouth%2Bfeat.%2BRudy,house
1281,http://www.last.fm/music/Punch+Exciters,electro
1282,http://www.last.fm/music/Steve%2BAngello%2B%2526%2BLaidback%2BLuke,house
1283,http://www.last.fm/music/Chris%2BLake%2B%2526%2BMicky%2BSlim,fave songs ever
1284,http://www.last.fm/music/Wideboys+feat.+Shaznay+Lewis,father
1285,http://www.last.fm/music/Robin%2BS%2Bvs%2BSteve%2BAngello%2B%2526%2BLaidback%2BLuke,electronic
1286,http://www.last.fm/music/David+Vendetta+vs.+Keith+Thompson,club
1287,http://www.last.fm/music/129-%2BFLY%2BPROJECT%2B%2526%2BTOM%2BBOXER%2B%2526%2BANCA%2BPARGHEL,brazil
1288,http://www.last.fm/music/Selda,psychedelic
1289,http://www.last.fm/music/Didier+Sinclair+feat.+Lidy+V,eletronica
1290,http://www.last.fm/music/Pelebr%C3%B3i+N%C3%A3o+Sei%3F,punk rock
1291,http://www.last.fm/music/The+Dirty+Heads,reggae
1292,http://www.last.fm/music/OSK%C3%83O,ska
1293,http://www.last.fm/music/Pepper,reggae
1294,http://www.last.fm/music/AbraSKAdabra,ska
1295,http://www.last.fm/music/Naast,french
1296,http://www.last.fm/music/%D0%95%D0%B6%D0%B8+%D0%98+%D0%9F%D0%B5%D1%82%D1%80%D1%83%D1%87%D1%87%D0%BE,ambient
1297,http://www.last.fm/music/%D0%95%D0%B6%D0%B8+%D0%B8+%D0%9F%D0%B5%D1%82%D1%80%D1%83%D1%87%D1%87%D0%BE,ambient
1298,http://www.last.fm/music/7%D0%91,rock
1299,http://www.last.fm/music/%D0%98%D0%B2%D0%B0%D0%BD+%D0%9A%D1%83%D0%BF%D0%B0%D0%BB%D0%B0,folk
1300,http://www.last.fm/music/%D1%8D%D0%A1%D0%9C%D1%8D%D0%A1,alternative
1301,http://www.last.fm/music/%D0%9F%D1%80%D0%B8%D0%BA%D0%BB%D1%8E%D1%87%D0%B5%D0%BD%D0%B8%D1%8F+%D0%AD%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,punk rock
1302,http://www.last.fm/music/%D0%96%D0%B0%D0%BD%D0%BD%D0%B0+%D0%90%D0%B3%D1%83%D0%B7%D0%B0%D1%80%D0%BE%D0%B2%D0%B0,russian
1303,http://www.last.fm/music/%D0%9C%D0%B0%D0%B9%D1%8F+%D0%9A%D1%80%D0%B8%D1%81%D1%82%D0%B0%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F,retro
1304,http://www.last.fm/music/Killing+Chainsaw,grunge
1305,http://www.last.fm/music/The+Benedictine+Monks+of+Santo+Domingo+De+Silos,gregorian chant
1306,http://www.last.fm/music/U.D.R.,musicas que mexem com meu coracao
1307,http://www.last.fm/music/Bianca+Ryan,pop
1308,http://www.last.fm/music/Clique+Girlz,pop
1309,http://www.last.fm/music/Emma+Roberts,pop
1310,http://www.last.fm/music/Disney+Channel+Circle+of+Stars,pop
1311,http://www.last.fm/music/Connie+Talbot,child singer
1312,http://www.last.fm/music/Gabriella,high school musical
1313,http://www.last.fm/music/Ken+Kolodner%2C+Laura+Risk%2C+Robin+Bullock.,baroque
1314,http://www.last.fm/music/George+Thorogood,blues rock
1315,http://www.last.fm/music/The+London+Philharmonic+Orchestra,classical
1316,http://www.last.fm/music/No%C3%ABl+Coward,comedy
1317,http://www.last.fm/music/Al+Bowlly,jazz
1318,http://www.last.fm/music/The+Rocky+Horror+Picture+Show,soundtrack
1319,http://www.last.fm/music/Neoangin,electronic
1320,http://www.last.fm/music/Anxieteam,jim avignon
1321,http://www.last.fm/music/Seven+Nations,celtic rock
1322,http://www.last.fm/music/Kerli+K%C3%B5iv,alternative
1323,http://www.last.fm/music/VHS+Head,idm
1324,http://www.last.fm/music/milky+toad,lo-fi
1325,http://www.last.fm/music/Gary+McKill,metal
1326,http://www.last.fm/music/Yrrow,idm
1327,http://www.last.fm/music/Locust+Toybox,ambient
1328,http://www.last.fm/music/ARM+Author,electronic
1329,http://www.last.fm/music/Multigen,electronic
1330,http://www.last.fm/music/Bradley+Strider,idm
1331,http://www.last.fm/music/Ren%2B%2526%2BStimpy,comedy
1332,http://www.last.fm/music/Shobaleader+One,funk
1333,http://www.last.fm/music/Squarepusher+%28aka+Tom+Jenkinson%29,idm
1334,http://www.last.fm/music/France%2B%2526%2BDom,lounge
1335,http://www.last.fm/music/Paracat,all
1336,http://www.last.fm/music/Jorge+Vercilo,mpb
1337,http://www.last.fm/music/+noredirect/Florence%2B%252B%2BThe%2BMachine%2B%2526%2BDizzee%2BRascal,rap
1338,http://www.last.fm/music/Dave+Days,pop punk
1339,http://www.last.fm/music/Cultura+Prof%C3%A9tica,reggae
1340,http://www.last.fm/music/Max+Tannone,hip-hop
1341,http://www.last.fm/music/The+International+Beat,ska
1342,http://www.last.fm/music/Antibalas+Afrobeat+Orchestra,afrobeat
1343,http://www.last.fm/music/BLO,afrobeat
1344,http://www.last.fm/music/Peter+King,afrobeat
1345,http://www.last.fm/music/Tunji+Oyelana+and+the+Benders,west african funk
1346,http://www.last.fm/music/Sir+Victor+Uwaifo,highlife
1347,http://www.last.fm/music/Chief+Stephen+Osita+Osadebe,highlife
1348,http://www.last.fm/music/Dele+Sosimi,afrobeat
1349,http://www.last.fm/music/Gasper+Lawal,nigeria
1350,http://www.last.fm/music/Moussa+Doumbia,afrobeat
1351,http://www.last.fm/music/Dorothy+Masuka,african
1352,http://www.last.fm/music/William+Onyeabor,afrobeat
1353,http://www.last.fm/music/Konono+N%C2%BA1,african
1354,http://www.last.fm/music/Monomono,afrobeat
1355,http://www.last.fm/music/Ghetto+Blaster,crack rock steady
1356,http://www.last.fm/music/Bantu,afrobeat
1357,http://www.last.fm/music/WWE%2B%2526%2BJim%2BJohnston%2B%2528feat.%2BDownstait%2529,wwe
1358,http://www.last.fm/music/WWE%2B%2526%2BJim%2BJohnston%2B%2528feat.%2BStory%2BOf%2BThe%2BYear%2529,wwe
1359,http://www.last.fm/music/WWE%2B%2526%2BJim%2BJohnston%2B%2528feat.%2BAdelitas%2BWay%2529,rock
1360,http://www.last.fm/music/WWE%2B%2526%2BJim%2BJohnston%2B%2528feat.%2BCage%2B9%2529,wwe
1361,http://www.last.fm/music/Petr+Elfimov,rock
1362,http://www.last.fm/music/%D0%A2%D0%BE%D0%BC%D0%B0,bulgarian
1363,http://www.last.fm/music/%E5%BC%B5%E9%9C%87%E5%B6%BD,taiwan
1364,http://www.last.fm/music/Xhelazz,hip-hop
1365,http://www.last.fm/music/Yoshitaka+Hirota%2C+Yasunori+Mitsuda,soundtrack
1366,http://www.last.fm/music/El+Hombre+Gancho,rock
1367,http://www.last.fm/music/Motoo+Fujiwara,instrumental
1368,http://www.last.fm/music/+noredirect/The+Grand+Island,drinkin songs
1369,http://www.last.fm/music/Peter+and+the+Wolf,folk
1370,http://www.last.fm/music/Port+O%27Brien,folk
1371,http://www.last.fm/music/Big+Japan,indie
1372,http://www.last.fm/music/Carolina+Wallin+P%C3%A9rez,swedish
1373,http://www.last.fm/music/Hungry+Kids+of+Hungary,australian
1374,http://www.last.fm/music/Little+Red,australian
1375,http://www.last.fm/music/Kalabrese,house
1376,http://www.last.fm/music/Christian+Prommer%27s+DrumLesson,jazz
1377,http://www.last.fm/music/Move+D,electronic
1378,http://www.last.fm/music/M%C3%A4rz,electronica
1379,http://www.last.fm/music/Back+Miller,fake artists
1380,http://www.last.fm/music/Conception,progressive metal
1381,http://www.last.fm/music/Border+Cross,alternative
1382,http://www.last.fm/music/Adam+Skorupa,soundtrack
1383,http://www.last.fm/music/Pawe%C5%82+B%C5%82aszczak,soundtrack
1384,http://www.last.fm/music/%D0%9C.+%D0%90.+%D0%91%D1%83%D0%BB%D0%B3%D0%B0%D0%BA%D0%BE%D0%B2,russian
1385,http://www.last.fm/music/Maven,post-rock
1386,http://www.last.fm/music/Pawe%25C5%2582%2BB%25C5%2582aszczak%2B%252F%2BAdam%2BSkorupa,soundtrack
1387,http://www.last.fm/music/Nakaido+%22Chabo%22+Reichi,soundtrack
1388,http://www.last.fm/music/To%C5%A1e+Proeski,macedonian
1389,http://www.last.fm/music/Rhian+Sheehan,ambient
1390,http://www.last.fm/music/This+Is+Seb+Clarke,indie
1391,http://www.last.fm/music/The+Novellos,indie
1392,http://www.last.fm/music/The+Rumble+Strips,indie
1393,http://www.last.fm/music/Tommy+Turbo+and+The+Turbervilles,soul
1394,http://www.last.fm/music/iko,minimal synth
1395,http://www.last.fm/music/Rob+Dickinson,indie
1396,http://www.last.fm/music/And+What+Will+Be+Left+of+Them%3F,check later
1397,http://www.last.fm/music/Countryside,all
1398,http://www.last.fm/music/inbirdseye,indie
1399,http://www.last.fm/music/Faithful+Darkness,melodic death metal
1400,http://www.last.fm/music/Blink+182%E6%94%80,blink 182
1401,http://www.last.fm/music/Toad,hard rock
1402,http://www.last.fm/music/Tin+Tan,mexico
1403,http://www.last.fm/music/To%C3%B1ita,mexico
1404,http://www.last.fm/music/Oscar+Ch%C3%A1vez,mexico
1405,http://www.last.fm/music/Ana+Torroja+y+Miguel+Bos%C3%A9,spanish
1406,http://www.last.fm/music/Susana+Zabaleta,jazz
1407,http://www.last.fm/music/CHAYITO+VALDEZ,ranchera
1408,http://www.last.fm/music/Mario+Frangoulis,classical
1409,http://www.last.fm/music/Dina+Buendia,acoustic
1410,http://www.last.fm/music/Miguel+Angel,pop
1411,http://www.last.fm/music/Chava+Flores,mexico
1412,http://www.last.fm/music/Vitor+Ara%C3%BAjo,piano
1413,http://www.last.fm/music/GRUPO+05,the best
1414,http://www.last.fm/music/%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80+%EF%BC%86+2PM,k-pop
1415,http://www.last.fm/music/Ikuko+Kawai,violin
1416,http://www.last.fm/music/Brian+Roebuck,folk
1417,http://www.last.fm/music/MIND%3A%7C%3ASHREDDER,ebm
1418,http://www.last.fm/music/M%C3%AAl%C3%A9e,piano rock
1419,http://www.last.fm/music/Hum,space rock
1420,http://www.last.fm/music/Dax+Riggs,singer-songwriter
1421,http://www.last.fm/music/I+Santo+California,italian
1422,http://www.last.fm/music/Czerwone+Gitary,polish
1423,http://www.last.fm/music/Breakout,blues
1424,http://www.last.fm/music/Punk+Goes...,metal
1425,http://www.last.fm/music/Cytech,drum and bass
1426,http://www.last.fm/music/Antichristus,darkstep
1427,http://www.last.fm/music/Gasmask+71,darkstep
1428,http://www.last.fm/music/Core+Corp,drum and bass
1429,http://www.last.fm/music/Audio,drum and bass
1430,http://www.last.fm/music/Hemoglobin,drum and bass
1431,http://www.last.fm/music/Ekaros,dubstep
1432,http://www.last.fm/music/Unabomber,drum and bass
1433,http://www.last.fm/music/Cooh,drum and bass
1434,http://www.last.fm/music/Lorcscyric,breakcore
1435,http://www.last.fm/music/snaper,darkstep
1436,http://www.last.fm/music/DJ+Hidden,drum and bass
1437,http://www.last.fm/music/Resonant+Evil,drum and bass
1438,http://www.last.fm/music/Coresplittaz,drum and bass
1439,http://www.last.fm/music/Reemo,drum n bass
1440,http://www.last.fm/music/T.Z.A.,drum and bass
1441,http://www.last.fm/music/ZuBCoRe,darkstep
1442,http://www.last.fm/music/AXiS%2B%2526%2BTrank,darkstep
1443,http://www.last.fm/music/iDOLEAST,darkstep
1444,http://www.last.fm/music/Fizyk,drum and bass
1445,http://www.last.fm/music/The+Panacea,drum and bass
1446,http://www.last.fm/music/Peter+Kurten,darkstep
1447,http://www.last.fm/music/Paul+B,drum and bass
1448,http://www.last.fm/music/Temulent,drum and bass
1449,http://www.last.fm/music/Plejik,drum and bass
1450,http://www.last.fm/music/Submerged,breakcore
1451,http://www.last.fm/music/ogonek,drum and bass
1452,http://www.last.fm/music/Switch+Technique,drum and bass
1453,http://www.last.fm/music/Digital+Soul,technoid
1454,http://www.last.fm/music/Necron99,darkstep
1455,http://www.last.fm/music/Smash%21%21,pop
1456,http://www.last.fm/music/%D0%98%D0%B2%D0%B0%D0%BD+%D0%A3%D1%80%D0%B3%D0%B0%D0%BD%D1%82,russian
1457,http://www.last.fm/music/%D0%91%D1%80%D0%B8%D0%B3%D0%B0%D0%B4%D0%B0,russian
1458,http://www.last.fm/music/%D0%98%D1%80%D0%BE%D0%BD%D0%B8%D1%8F+%D0%A1%D1%83%D0%B4%D1%8C%D0%B1%D1%8B.+%D0%9F%D1%80%D0%BE%D0%B4%D0%BE%D0%BB%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,russian
1459,http://www.last.fm/music/%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9+%D0%91%D0%B5%D0%B7%D1%80%D1%83%D0%BA%D0%BE%D0%B2,poetry
1460,http://www.last.fm/music/Danny+Saucedo+feat.+Therese,dance
1461,http://www.last.fm/music/Leonid+Rudenko,house
1462,http://www.last.fm/music/%D0%9F%D1%80%D0%BE%D0%B6%D0%B5%D0%BA%D1%82%D0%BE%D1%80%D0%BF%D0%B5%D1%80%D0%B8%D1%81%D1%85%D0%B8%D0%BB%D1%82%D0%BE%D0%BD,tv show
1463,http://www.last.fm/music/%D0%9F%D0%BE%D0%BB%D0%B8%D0%BD%D0%B0+%D0%93%D0%B0%D0%B3%D0%B0%D1%80%D0%B8%D0%BD%D0%B0,pop
1464,http://www.last.fm/music/%D0%9B%D0%B0%D1%81%D0%BA%D0%BE%D0%B2%D1%8B%D0%B9+%D0%9C%D0%B0%D0%B9,pop
1465,http://www.last.fm/music/Party+Ben,mashup
1466,http://www.last.fm/music/Elena+Gheorghe,romanian
1467,http://www.last.fm/music/Star+Pilots,swedish
1468,http://www.last.fm/music/Elliot,indie
1469,http://www.last.fm/music/__MaX__,soundtrack
1470,http://www.last.fm/music/Mark+Sherry+pres+Outburst,trance
1471,http://www.last.fm/music/Nico+Muhly,contemporary classical
1472,http://www.last.fm/music/7+Skies,trance
1473,http://www.last.fm/music/Kyle+Gabler,soundtrack
1474,http://www.last.fm/music/Zack+Hemsey,soundtrack
1475,http://www.last.fm/music/James+Blunt%E2%83%80,james blunt
1476,http://www.last.fm/music/Nicolaus+Esterhazy+Sinfonia,classical
1477,http://www.last.fm/music/Audio+Network,instrumental
1478,http://www.last.fm/music/Blazer+Force,electronic
1479,http://www.last.fm/music/Arty,trance
1480,http://www.last.fm/music/Madonna%2B%2526%2BJustin%2BTimberlake%2B%2526%2BTimbaland,respect alex 07
1481,http://www.last.fm/music/Gail+Ann+Dorsey,soul
1482,http://www.last.fm/music/Flea,funk
1483,http://www.last.fm/music/Minuscule+Hey,french
1484,http://www.last.fm/music/Voodoo+Zombie,psychobilly
1485,http://www.last.fm/music/Teedra+Moses,rnb
1486,http://www.last.fm/music/Ny,atmospheric black metal
1487,http://www.last.fm/music/Tiffany+Villarreal,r&b
1488,http://www.last.fm/music/Black+Buddafly,black buddafly
1489,http://www.last.fm/music/Asia+Cruise,rnb
1490,http://www.last.fm/music/Cheri+Dennis,rnb
1491,http://www.last.fm/music/Rhea,rock
1492,http://www.last.fm/music/Drew+Sidora,rnb
1493,http://www.last.fm/music/Nasri,rnb
1494,http://www.last.fm/music/Jovan+Dais,soul
1495,http://www.last.fm/music/Mila+J,rnb
1496,http://www.last.fm/music/Steph+Jones,rnb
1497,http://www.last.fm/music/Brandon+Hines,rnb
1498,http://www.last.fm/music/Latrelle,rnb
1499,http://www.last.fm/music/Justin+Townes+Earle,alt-country
1500,http://www.last.fm/music/The+Persuasions,soul
1501,http://www.last.fm/music/Jimmy+Herring,jazz
1502,http://www.last.fm/music/Joe+Pug,folk
1503,http://www.last.fm/music/The+Campbell+Brothers,gospel
1504,http://www.last.fm/music/Barrelhouse,blues
1505,http://www.last.fm/music/JJ%2BGrey%2B%2526%2BMofro,blues
1506,http://www.last.fm/music/Orchestra,soundtrack
1507,http://www.last.fm/music/Coco+Electrik,female vocalists
1508,http://www.last.fm/music/Krause,electronic
1509,http://www.last.fm/music/Roberta+Sa+e+Trio+Madeira+Brasil,mpb
1510,http://www.last.fm/music/Borysewicz-Kukiz,rock
1511,http://www.last.fm/music/HiFi+Banda,hip-hop
1512,http://www.last.fm/music/Slums+Attack,rap
1513,http://www.last.fm/music/Bad+Balance,hip-hop
1514,http://www.last.fm/music/Zion%2BI%2B%2526%2BThe%2BGrouch,hip-hop
1515,http://www.last.fm/music/MC+Lyte,hip-hop
1516,http://www.last.fm/music/A-Alikes,political
1517,http://www.last.fm/music/Big+Syke,west coast rap
1518,http://www.last.fm/music/Rap+P,rap
1519,http://www.last.fm/music/%E3%83%AC%E3%83%9F%E3%82%AA%E3%83%AD%E3%83%A1%E3%83%B3,j-rock
1520,http://www.last.fm/music/V.O.W.E,hardcore
1521,http://www.last.fm/music/Believe,progressive rock
1522,http://www.last.fm/music/Freakpower,funk
1523,http://www.last.fm/music/Tape+Five,lounge
1524,http://www.last.fm/music/Shawn%2BLee%2B%2526%2BClutchy%2BHopkins,funk
1525,http://www.last.fm/music/Gare+du+Nord,lounge
1526,http://www.last.fm/music/A+Vida+Azul,lounge
1527,http://www.last.fm/music/Shawn+Lee,soul
1528,http://www.last.fm/music/%21deladap,balkan
1529,http://www.last.fm/music/Modular,moog
1530,http://www.last.fm/music/Congo+Norvell,shoegaze
1531,http://www.last.fm/music/Digital+Alkemist,downtempo
1532,http://www.last.fm/music/Watcha+Clan,dub
1533,http://www.last.fm/music/%D0%94%D0%B5%D1%82%D0%B8+Picasso,indie
1534,http://www.last.fm/music/Kronos%2BQuartet%2B%2526%2BMogwai,soundtrack
1535,http://www.last.fm/music/Michael+Galasso,soundtrack
1536,http://www.last.fm/music/Louis%2BGarrel%2B%2526%2BClothilde%2BHesme,french
1537,http://www.last.fm/music/Dutch,trip-hop
1538,http://www.last.fm/music/Isles%2B%2526%2BGlaciers,post-hardcore
1539,http://www.last.fm/music/Terror+2000,thrash metal
1540,http://www.last.fm/music/Pavel+Nu%C3%B1ez,latin
1541,http://www.last.fm/music/RoBERT,french
1542,http://www.last.fm/music/Ariel+Ram%C3%ADrez,argentina
1543,http://www.last.fm/music/P%C3%BCdelsi,rock
1544,http://www.last.fm/music/Henning+Pauly,progressive metal
1545,http://www.last.fm/music/Wolna+Grupa+Bukowina,poezja spiewana
1546,http://www.last.fm/music/Ruiner,hardcore
1547,http://www.last.fm/music/%D1%81%D1%82%D0%B0%D1%80%D0%BE%D0%B2,pop punk
1548,http://www.last.fm/music/Dick+Rivers,rock
1549,http://www.last.fm/music/The+Sunny+Cowgirls,country
1550,http://www.last.fm/music/Dominia,melodic death metal
1551,http://www.last.fm/music/Angis,pagan metal
1552,http://www.last.fm/music/Thundertale,heavy metal
1553,http://www.last.fm/music/Altori%C5%B3+%C5%A0e%C5%A1%C4%97liai,black metal
1554,http://www.last.fm/music/Teurgia,black metal
1555,http://www.last.fm/music/Luctus,black metal
1556,http://www.last.fm/music/Dusk,black metal
1557,http://www.last.fm/music/D.A.R,death metal
1558,http://www.last.fm/music/Anakron,folk metal
1559,http://www.last.fm/music/Anubi,black metal
1560,http://www.last.fm/music/Sorrow,future garage
1561,http://www.last.fm/music/ourlastbreath,metalcore
1562,http://www.last.fm/music/Lillasyster,hard rock
1563,http://www.last.fm/music/Takida,rock
1564,http://www.last.fm/music/Juego+De+Dos,pop
1565,http://www.last.fm/music/Banda+El+Recodo,banda
1566,http://www.last.fm/music/Luciano+Pereyra,all
1567,http://www.last.fm/music/Chaque%C3%B1o+Palavecino,folk
1568,http://www.last.fm/music/The+Bogmen,rock
1569,http://www.last.fm/music/D,visual kei
1570,http://www.last.fm/music/Silver+Forest,touhou
1571,http://www.last.fm/music/Coiffeur,indie
1572,http://www.last.fm/music/Deplasticoverde,folk
1573,http://www.last.fm/music/Nathaniel+Mechaly,soundtrack
1574,http://www.last.fm/music/Khaled+Mouzanar,soundtrack
1575,http://www.last.fm/music/Birsen+Tezer,turkish
1576,http://www.last.fm/music/Ak%C4%B1n+Eldes,guitar virtuoso
1577,http://www.last.fm/music/bajar,kurdish
1578,http://www.last.fm/music/%25C5%259Einasi%2B%25C3%2587ilden%2B%2526%2B%25C5%259Eebnem%2BOrhan,violoncello
1579,http://www.last.fm/music/Fatih+Ya%C5%9Far,folk
1580,http://www.last.fm/music/Asfalt+D%C3%BCnya,rock
1581,http://www.last.fm/music/Ahmad+Pejman,instrumental
1582,http://www.last.fm/music/Mikail+Aslan,kurdish
1583,http://www.last.fm/music/Mohammad+Reza+Aligholi,persian
1584,http://www.last.fm/music/Andrea+Guerra,soundtrack
1585,http://www.last.fm/music/T%C3%BClay+German,turkish
